#E. coli strain K12
%4639221
!strand	slot	start	stop	opacity	thickness	type	label	mouseover	
reverse	6	4364469	4365950	0.265666352711566	0.905578061787047	score_II       -       -	 	 
reverse	6	1827755	1828789	0.690022586034448	0.700205636876156	score_II       -       -	 	 
reverse	6	1824940	1826283	0.974060000633489	0.609487400041665	score_II       -       -	 	 
reverse	6	1826280	1827758	0.672730805985655	0.68183943648561	score_II       -       -	 	 
reverse	6	1823979	1824947	0.806090544925542	0.240978197771078	score_II       -       -	 	 
reverse	6	508099	510603	0.889552137102104	0.545989993571943	score_II       -       -	 	 
reverse	6	726282	727955	0.819761782606438	0.846269512432833	score_II       -       -	 	 
reverse	6	724211	726259	0.8803320372724	0.211347651164822	score_II       -       -	 	 
reverse	6	723630	724202	0.204609031774968	0.218002734811087	score_II       -       -	 	 
reverse	6	3918864	3919679	0.975999064201634	0.896735610582148	score_II       -       -	 	 
reverse	6	3915944	3917485	0.78119057775918	0.728079201658169	score_II       -       -	 	 
reverse	6	3913621	3915003	0.776786533540506	0.487912845416226	score_II       -       -	 	 
reverse	6	3917498	3918031	0.0402022117242957	0.132337249879178	score_II       -       -	 	 
reverse	6	3913181	3913600	0.343502884359626	0.989242483081348	score_II       -       -	 	 
reverse	6	3918046	3918516	0.510693253501888	0.754345941502912	score_II       -       -	 	 
reverse	6	3915030	3915893	0.174826099520406	0.950775059777222	score_II       -       -	 	 
reverse	6	3918578	3918817	0.962572628057377	0.626237129606231	score_II       -       -	 	 
reverse	6	3919688	3920080	0.278996644010309	0.344384666375852	score_II       -       -	 	 
reverse	6	3200951	3201772	0.836990236492785	0.477216922565439	score_II       -       -	 	 
reverse	6	4330860	4331528	0.886602264692204	0.512496599513945	score_II       -       -	 	 
reverse	6	4329759	4330850	0.533346346597174	0.224714768261158	score_II       -       -	 	 
reverse	6	3733982	3734806	0.436028362490578	0.391327443482872	score_II       -       -	 	 
reverse	6	2276590	2277780	0.962163164541611	0.454043387717498	score_II       -       -	 	 
reverse	6	324801	326471	0.445880865910414	0.697802143626483	score_II       -       -	 	 
reverse	6	327971	328558	0.618390637053981	0.150827177320686	score_II       -       -	 	 
reverse	6	3464434	3464628	0.21770430932435	0.0922667012675973	score_II       -       -	 	 
reverse	6	3463886	3464362	0.201007626205087	0.902623692763335	score_II       -       -	 	 
reverse	6	362455	365529	0.620867473351655	0.0288469341325523	score_II       -       -	 	 
reverse	6	3899917	3901329	0.64020919367336	0.423903534645852	score_II       -       -	 	 
reverse	6	3903359	3904195	0.171843235370293	0.963443773788505	score_II       -       -	 	 
reverse	6	1692284	1694095	0.303140428785529	0.262504874463396	score_II       -       -	 	 
reverse	6	2217712	2220009	0.338671157109065	0.669964733953314	score_II       -       -	 	 
reverse	6	1664548	1665255	0.411288920533568	0.947890280786773	score_II       -       -	 	 
reverse	6	807191	808480	0.89662280337841	0.384848976186326	score_II       -       -	 	 
reverse	6	3541710	3542480	0.706171808071591	0.217121276033602	score_II       -       -	 	 
reverse	6	3711690	3713909	0.785186280035962	0.00413742103504688	score_II       -       -	 	 
reverse	6	1952602	1955049	0.86288187718792	0.0810212940238486	score_II       -       -	 	 
reverse	6	4374767	4375300	0.0423490387712526	0.312490110116933	score_II       -       -	 	 
reverse	6	577823	578116	0.320874864250175	0.798810055932101	score_II       -       -	 	 
reverse	6	1792196	1793176	0.799558385614862	0.238724325890111	score_II       -       -	 	 
reverse	6	1790833	1791582	0.969740163912252	0.422803361706251	score_II       -       -	 	 
reverse	6	1791582	1792133	0.207710312284465	0.138515149496648	score_II       -       -	 	 
reverse	6	1325791	1326381	0.606867549611554	0.190823536217827	score_II       -       -	 	 
reverse	6	1117703	1118269	0.839716750432348	0.493694140004571	score_II       -       -	 	 
reverse	6	4356275	4357609	0.60120685240415	0.82832843285113	score_II       -       -	 	 
reverse	6	4357974	4359512	0.0604293955771489	0.659675190175157	score_II       -       -	 	 
reverse	6	39244	40386	0.695296518127524	0.940634601159054	score_II       -       -	 	 
reverse	6	37898	39115	0.231170615242679	0.181235607159543	score_II       -       -	 	 
reverse	6	36271	37839	0.867037103906828	0.42930709236439	score_II       -       -	 	 
reverse	6	35377	36270	0.854727494125985	0.104258568300786	score_II       -       -	 	 
reverse	6	34781	35392	0.228294025823917	0.593331476234091	score_II       -       -	 	 
reverse	6	40417	41931	0.198220650960682	0.0782342141004975	score_II       -       -	 	 
reverse	6	4148026	4150677	0.566050233117654	0.138019876080811	score_II       -       -	 	 
reverse	6	2057986	2058936	0.925742259559062	0.98132068322321	score_II       -       -	 	 
reverse	6	1062078	1062998	0.238027846671589	0.680962730010059	score_II       -       -	 	 
reverse	6	2295041	2295658	0.657336182393738	0.676642400610199	score_II       -       -	 	 
reverse	6	2294382	2295044	0.554378244437093	0.590237794886953	score_II       -       -	 	 
reverse	6	2293603	2294340	0.256469404687511	0.852009308716525	score_II       -       -	 	 
reverse	6	2293397	2293606	0.676769139348867	0.92496114593596	score_II       -       -	 	 
reverse	6	2292921	2293400	0.733444046628041	0.118567669453334	score_II       -       -	 	 
reverse	6	2290981	2292924	0.928437520328263	0.702137673998671	score_II       -       -	 	 
reverse	6	2289378	2290430	0.382349975395773	0.238571496995313	score_II       -       -	 	 
reverse	6	1811445	1811708	0.0606596284284571	0.411398765123273	score_II       -       -	 	 
reverse	6	1816629	1817471	0.155787817064482	0.543838478566947	score_II       -       -	 	 
reverse	6	1815172	1816524	0.433032542783682	0.714972968087075	score_II       -       -	 	 
reverse	6	1269972	1271072	0.0317958159865874	0.18663773606324	score_II       -       -	 	 
reverse	6	1971384	1973348	0.526545904207399	0.0131965722889547	score_II       -       -	 	 
reverse	6	1965476	1966525	0.299736398934048	0.96674734967872	score_II       -       -	 	 
reverse	6	1966528	1967388	0.163314489602971	0.215098024431903	score_II       -       -	 	 
reverse	6	1970860	1971363	0.786951560675423	0.211393723917276	score_II       -       -	 	 
reverse	6	1965072	1965461	0.230929669437206	0.0488248612523918	score_II       -       -	 	 
reverse	6	1964417	1965061	0.239916200156134	0.743860175316009	score_II       -       -	 	 
reverse	6	3464797	3467490	0.275931078554624	0.525567684869735	score_II       -       -	 	 
reverse	6	2908778	2909113	0.870498125653203	0.0482200690112009	score_II       -       -	 	 
reverse	6	2909113	2909361	0.661597945410282	0.0786658227057231	score_II       -       -	 	 
reverse	6	647262	648794	0.837572199818826	0.361082403725995	score_II       -       -	 	 
reverse	6	648805	649728	0.0703550833007291	0.07695420186581	score_II       -       -	 	 
reverse	6	649710	650006	0.0558221506427152	0.958612563444667	score_II       -       -	 	 
reverse	6	2360451	2361653	0.886354711813699	0.175444293297652	score_II       -       -	 	 
reverse	6	2242798	2244789	0.286253549551962	0.681127139147158	score_II       -       -	 	 
reverse	6	752408	753691	0.856674108738947	0.406294095419746	score_II       -       -	 	 
reverse	6	650021	651166	0.718249752399078	0.163633033082782	score_II       -       -	 	 
reverse	6	645854	646732	0.82962450482805	0.353673803640199	score_II       -       -	 	 
reverse	6	644340	645803	0.747530372620464	0.0748100140734138	score_II       -       -	 	 
reverse	6	646707	647258	0.890547024008587	0.839437946640551	score_II       -       -	 	 
reverse	6	2729620	2732193	0.866152840382856	0.833961846134322	score_II       -       -	 	 
reverse	6	1305209	1306669	0.296912956153069	0.423221812959035	score_II       -       -	 	 
reverse	6	4432200	4434143	0.340614207658266	0.583056130812373	score_II       -       -	 	 
reverse	6	4171655	4172605	0.651778349134066	0.0503733616732731	score_II       -       -	 	 
reverse	6	112599	113219	0.442032906445508	0.893088020369724	score_II       -       -	 	 
reverse	6	668519	669130	0.756034674021397	0.879300225670697	score_II       -       -	 	 
reverse	6	2062501	2063244	0.483041455014419	0.303607182488015	score_II       -       -	 	 
reverse	6	2061410	2062489	0.946391444483442	0.241052625037831	score_II       -       -	 	 
reverse	6	2063241	2063786	0.269539473812618	0.118843767703233	score_II       -       -	 	 
reverse	6	690129	691007	0.739058278764777	0.440413468303738	score_II       -       -	 	 
reverse	6	4101183	4102556	0.0314886758440629	0.551974883148439	score_II       -       -	 	 
reverse	6	4103517	4103520	0.185197699213763	0.971510549135154	score_II       -       -	 	 
reverse	6	4102553	4103251	0.794807162107848	0.495470289659842	score_II       -       -	 	 
reverse	6	656778	657161	0.269571253642088	0.529959276820655	score_II       -       -	 	 
reverse	6	1757327	1758547	0.139187648857163	0.0925110771133362	score_II       -       -	 	 
reverse	6	1101769	1102419	0.622493765776259	0.814278668365894	score_II       -       -	 	 
reverse	6	1101375	1101764	0.508725128054852	0.964506730704123	score_II       -       -	 	 
reverse	6	1100934	1101350	0.00425701554965841	0.588722110059088	score_II       -       -	 	 
reverse	6	1100074	1100907	0.953398344408971	0.480058579023925	score_II       -       -	 	 
reverse	6	1639363	1639578	0.55291905834591	0.63660944083572	score_II       -       -	 	 
reverse	6	1905250	1905459	0.327773676652999	0.0568634708974898	score_II       -       -	 	 
reverse	6	921589	921813	0.0673304642447796	0.399338416258963	score_II       -       -	 	 
reverse	6	1050186	1050398	0.96678253119217	0.844853668364927	score_II       -       -	 	 
reverse	6	1636479	1636691	0.746606485805916	0.842504096023355	score_II       -       -	 	 
reverse	6	2816983	2817168	0.907826025946552	0.703848406740669	score_II       -       -	 	 
reverse	6	593983	594666	0.0819071629704275	0.302914299951745	score_II       -       -	 	 
reverse	6	592551	593993	0.36855986890642	0.797302673407749	score_II       -       -	 	 
reverse	6	4362596	4362934	0.82039681371872	0.890170463087763	score_II       -       -	 	 
reverse	6	1956544	1957290	0.509343041307094	0.231089551087855	score_II       -       -	 	 
reverse	6	2428295	2428783	0.218141756703833	0.292237529464877	score_II       -       -	 	 
reverse	6	3991352	3991672	0.995966515743707	0.657746765435782	score_II       -       -	 	 
reverse	6	926697	928418	0.662176199225218	0.213773024659439	score_II       -       -	 	 
reverse	6	928419	930185	0.834218569026209	0.751972460583865	score_II       -       -	 	 
reverse	6	357015	357914	0.852217829279244	0.995848821049485	score_II       -       -	 	 
reverse	6	449887	450834	0.985632335968479	0.84408894182706	score_II       -       -	 	 
reverse	6	447874	449865	0.571522060086128	0.955191246494799	score_II       -       -	 	 
reverse	6	447270	447884	0.725817754211921	0.137968466086043	score_II       -       -	 	 
reverse	6	446941	447270	0.935457548299926	0.725144681578435	score_II       -       -	 	 
reverse	6	446039	446929	0.923793714548243	0.0765175664210389	score_II       -       -	 	 
reverse	6	2537737	2538834	0.269161614006411	0.715876328737927	score_II       -       -	 	 
reverse	6	2871410	2872015	0.59355523318337	0.735809835659417	score_II       -       -	 	 
reverse	6	2873444	2874352	0.335758305372099	0.661636240553086	score_II       -       -	 	 
reverse	6	3779368	3780189	0.551173827740801	0.990933791114919	score_II       -       -	 	 
reverse	6	2885601	2886335	0.764270451413015	0.090839943698974	score_II       -       -	 	 
reverse	6	2886410	2888122	0.195318183852397	0.00668499015517199	score_II       -       -	 	 
reverse	6	2888122	2889921	0.448752601444202	0.193655501681015	score_II       -       -	 	 
reverse	6	2536692	2537603	0.48503297833307	0.0916578440515892	score_II       -       -	 	 
reverse	6	2872015	2873442	0.000190804320130411	0.815538172504823	score_II       -       -	 	 
reverse	6	2540532	2541548	0.354882328402201	0.68877403534055	score_II       -       -	 	 
reverse	6	2539699	2540532	0.967630316457733	0.501831599285346	score_II       -       -	 	 
reverse	6	2538824	2539699	0.494443507166057	0.344610581266629	score_II       -       -	 	 
reverse	6	4121011	4122036	0.329719969426453	0.883371174662294	score_II       -       -	 	 
reverse	6	661975	663186	0.157164795385743	0.0747548932156192	score_II       -       -	 	 
reverse	6	2079403	2080575	0.84771536630257	0.885561342692434	score_II       -       -	 	 
reverse	6	3513658	3514944	0.500300222496183	0.275236119345017	score_II       -       -	 	 
reverse	6	2596902	2597780	0.772549037669751	0.954532842213148	score_II       -       -	 	 
reverse	6	185123	185947	0.449245648796893	0.30221632656454	score_II       -       -	 	 
reverse	6	2975659	2976921	0.440098877765809	0.612656837723584	score_II       -       -	 	 
reverse	6	2139656	2140237	0.293235264294257	0.528379009404894	score_II       -       -	 	 
reverse	6	3663810	3665210	0.904039208938759	0.987757487218538	score_II       -       -	 	 
reverse	6	1568669	1570069	0.512784519904844	0.684771187876301	score_II       -       -	 	 
reverse	6	4354048	4356195	0.430878883771118	0.310994402154954	score_II       -       -	 	 
reverse	6	2028921	2030339	0.634127924581112	0.76574496351045	score_II       -       -	 	 
reverse	6	3105038	3107233	0.659030795093987	0.835797993626038	score_II       -       -	 	 
reverse	6	717485	719683	0.301921405161128	0.0671522547577936	score_II       -       -	 	 
reverse	6	1623359	1625404	0.527672435912979	0.00138821746596562	score_II       -       -	 	 
reverse	6	3679791	3681077	0.38174837011967	0.22981022979797	score_II       -       -	 	 
reverse	6	4363050	4364351	0.499494083452138	0.237732447887204	score_II       -       -	 	 
reverse	6	4344982	4346322	0.42905967001936	0.0638651421220615	score_II       -       -	 	 
reverse	6	653806	655191	0.253330546820823	0.0943792255931513	score_II       -       -	 	 
reverse	6	4346893	4347612	0.456345871349942	0.661996289345403	score_II       -       -	 	 
reverse	6	4347609	4349240	0.254867458426961	0.440135610992208	score_II       -       -	 	 
reverse	6	399053	400147	0.960272393746497	0.0724193873973107	score_II       -       -	 	 
reverse	6	1560519	1561100	0.513428818649093	0.917155402207108	score_II       -       -	 	 
reverse	6	3303612	3305552	0.609712504286609	0.277901838384359	score_II       -       -	 	 
reverse	6	2432102	2432761	0.219280329991651	0.796581248572529	score_II       -       -	 	 
reverse	6	2429042	2429677	0.840223040965117	0.203709047420453	score_II       -       -	 	 
reverse	6	881199	881957	0.636795933074684	0.281295020107869	score_II       -       -	 	 
reverse	6	2237370	2238368	0.491225789472072	0.592283352968586	score_II       -       -	 	 
reverse	6	3869477	3871240	0.741493462624764	0.850947994586029	score_II       -       -	 	 
reverse	6	3871224	3872102	0.850562733195051	0.78151434901806	score_II       -       -	 	 
reverse	6	3872401	3872787	0.247193070211527	0.429466651865859	score_II       -       -	 	 
reverse	6	3868065	3869402	0.353317169707953	0.743383110566519	score_II       -       -	 	 
reverse	6	326485	327957	0.986281727111152	0.823221781005678	score_II       -       -	 	 
reverse	6	3571408	3572511	0.376434098121027	0.855490618996676	score_II       -       -	 	 
reverse	6	138835	141225	0.124239969193557	0.453690570932544	score_II       -       -	 	 
reverse	6	3321704	3322597	0.970496271405185	0.232659770228743	score_II       -       -	 	 
reverse	6	1645644	1645874	0.136287064617182	0.983999446838816	score_II       -       -	 	 
reverse	6	1120465	1120710	0.83521375439965	0.160645418503456	score_II       -       -	 	 
reverse	6	246242	246502	0.270909151104835	0.639572579617727	score_II       -       -	 	 
reverse	6	160149	160604	0.227129814806634	0.494586688243039	score_II       -       -	 	 
reverse	6	4012721	4013719	0.152773548880294	0.540354286422023	score_II       -       -	 	 
reverse	6	3512715	3513551	0.270401784097263	0.0735833765579699	score_II       -       -	 	 
reverse	6	3879954	3881357	0.511440019121554	0.153747425482443	score_II       -       -	 	 
reverse	6	4597807	4598544	0.523094319308743	0.988073010740756	score_II       -       -	 	 
reverse	6	4598547	4599086	0.652524755264512	0.575666033740866	score_II       -       -	 	 
reverse	6	2526181	2528196	0.0564190932576345	0.574476676754024	score_II       -       -	 	 
reverse	6	3878849	3879949	0.902459875623894	0.210796302208742	score_II       -       -	 	 
reverse	6	63429	65780	0.408359854930087	0.718371746258462	score_II       -       -	 	 
reverse	6	3703727	3705334	0.594634958969781	0.994592917729115	score_II       -       -	 	 
reverse	6	3702400	3703419	0.0683166466109988	0.893971267828384	score_II       -       -	 	 
reverse	6	3701488	3702390	0.8513754624062	0.309607759854181	score_II       -       -	 	 
reverse	6	3700494	3701477	0.680786294738358	0.840469958946407	score_II       -       -	 	 
reverse	6	3699493	3700497	0.95859469362512	0.258618828870461	score_II       -       -	 	 
reverse	6	4386970	4387938	0.0957272548805754	0.107713224098937	score_II       -       -	 	 
reverse	6	847631	848134	0.244988699495114	0.218503604062256	score_II       -       -	 	 
reverse	6	1231723	1232253	0.183104021992225	0.821620324491001	score_II       -       -	 	 
reverse	6	3036132	3036842	0.294940320299322	0.433433781077007	score_II       -       -	 	 
reverse	6	4360923	4362620	0.238733837583286	0.751105164641082	score_II       -       -	 	 
reverse	6	2290427	2290984	0.987348739182369	0.891779587349554	score_II       -       -	 	 
reverse	6	637050	637856	0.16090114037144	0.302932143525148	score_II       -       -	 	 
reverse	6	2474714	2475649	0.357448481650767	0.641853584780755	score_II       -       -	 	 
reverse	6	2022657	2022845	0.374451453346229	0.748651558177862	score_II       -       -	 	 
reverse	6	437539	439401	0.644538662954833	0.662432344020637	score_II       -       -	 	 
reverse	6	3070692	3071711	0.474933889378409	0.814748327510763	score_II       -       -	 	 
reverse	6	1618262	1619062	0.859241416976008	0.0935994634143427	score_II       -       -	 	 
reverse	6	155461	156201	0.410738314458346	0.26638808834219	score_II       -       -	 	 
reverse	6	1930817	1932628	0.181619409454601	0.149726007912612	score_II       -       -	 	 
reverse	6	3469037	3471151	0.392497014319336	0.140720837638391	score_II       -       -	 	 
reverse	6	3467782	3468966	0.998297135067293	0.580285866638825	score_II       -       -	 	 
reverse	6	2379102	2379563	0.939918872811052	0.373350265474521	score_II       -       -	 	 
reverse	6	2378742	2379047	0.326486439280135	0.525128960698005	score_II       -       -	 	 
reverse	6	1210903	1211226	0.1655218741186	0.313511879433968	score_II       -       -	 	 
reverse	6	3347447	3348109	0.76557941057354	0.499291257186492	score_II       -       -	 	 
reverse	6	2480196	2481359	0.623316797057118	0.110454740348949	score_II       -       -	 	 
reverse	6	2478658	2480196	0.0759342944281549	0.0908281318097934	score_II       -       -	 	 
reverse	6	2633904	2635415	0.469323663405806	0.656559556292216	score_II       -       -	 	 
reverse	6	4047713	4048312	0.696367065701399	0.812288294984349	score_II       -       -	 	 
reverse	6	2904665	2905963	0.93410358406074	0.459849559679036	score_II       -       -	 	 
reverse	6	608682	609311	0.98641665313956	0.320960515282273	score_II       -       -	 	 
reverse	6	3410440	3411102	0.313684139312105	0.52981280779364	score_II       -       -	 	 
reverse	6	585370	586131	0.512613956383252	0.621511511010702	score_II       -       -	 	 
reverse	6	3532154	3533506	0.444341573724135	0.061703353674865	score_II       -       -	 	 
reverse	6	2700501	2701406	0.268390174483603	0.179136939752361	score_II       -       -	 	 
reverse	6	2060413	2061345	0.841200435929185	0.764234387719462	score_II       -       -	 	 
reverse	6	1638394	1638684	0.303537201218379	0.231539694041096	score_II       -       -	 	 
reverse	6	1041253	1043433	0.217820934712353	0.739931255443501	score_II       -       -	 	 
reverse	6	2563501	2564904	0.19306993111022	0.458438275878883	score_II       -       -	 	 
reverse	6	2555338	2556741	0.161184080850195	0.0338599901697805	score_II       -       -	 	 
reverse	6	2554430	2555317	0.761579167234235	0.16983631513353	score_II       -       -	 	 
reverse	6	2570509	2571525	0.709292878660637	0.063107604515686	score_II       -       -	 	 
reverse	6	2568368	2569771	0.295057247825216	0.0407153854307367	score_II       -       -	 	 
reverse	6	2566344	2567558	0.579647975120668	0.447088787995305	score_II       -       -	 	 
reverse	6	2564901	2566127	0.669608233356318	0.135964950395653	score_II       -       -	 	 
reverse	6	2567521	2568357	0.306068116594265	0.130988318594198	score_II       -       -	 	 
reverse	6	2553248	2553754	0.602098699853034	0.936287525748902	score_II       -       -	 	 
reverse	6	2553761	2554420	0.444234531166149	0.0506284936947665	score_II       -       -	 	 
reverse	6	2570177	2570512	0.97597809550064	0.802802610018325	score_II       -       -	 	 
reverse	6	2569783	2570070	0.928897183839315	0.159268361843907	score_II       -       -	 	 
reverse	6	2572998	2573477	0.912098982810708	0.525887713944577	score_II       -       -	 	 
reverse	6	2572322	2573023	0.243295883111944	0.282673866691077	score_II       -       -	 	 
reverse	6	2552150	2553202	0.462375301112335	0.253208881158692	score_II       -       -	 	 
reverse	6	2573490	2573897	0.347482029949351	0.0588370769248954	score_II       -       -	 	 
reverse	6	2571522	2572325	0.418374596633701	0.272557155209746	score_II       -       -	 	 
reverse	6	2948657	2950483	0.695842807044063	0.471585809359901	score_II       -       -	 	 
reverse	6	2950483	2954025	0.630583500588788	0.907507553342164	score_II       -       -	 	 
reverse	6	2957082	2960450	0.474415736587748	0.610448994071156	score_II       -       -	 	 
reverse	6	440325	440567	0.0423134801676959	0.115384198221754	score_II       -       -	 	 
reverse	6	3149265	3149999	0.289028114052559	0.803186537665589	score_II       -       -	 	 
reverse	6	3148833	3149258	0.665719878599962	0.253782235605151	score_II       -       -	 	 
reverse	6	4452185	4453183	0.50024102752295	0.958896230894347	score_II       -       -	 	 
reverse	6	1015175	1015693	0.37439402208263	0.642663080424022	score_II       -       -	 	 
reverse	6	2438405	2439625	0.894955091939213	0.353971331042381	score_II       -       -	 	 
reverse	6	1348275	1349063	0.14026781749762	0.977780763188683	score_II       -       -	 	 
reverse	6	4026372	4028561	0.696081776436859	0.412702125790638	score_II       -       -	 	 
reverse	6	764376	765098	0.828122244651343	0.965106570299888	score_II       -       -	 	 
reverse	6	2124247	2125212	0.777076203681592	0.0035246858339022	score_II       -       -	 	 
reverse	6	4077879	4078808	0.616247389905173	0.698120295589582	score_II       -       -	 	 
reverse	6	4294798	4296945	0.798960096883935	0.536341656771405	score_II       -       -	 	 
reverse	6	4080352	4083402	0.376830643348274	0.379981674819525	score_II       -       -	 	 
reverse	6	4079437	4080339	0.79507365967908	0.586669175764435	score_II       -       -	 	 
reverse	6	4078805	4079440	0.965805215194127	0.770045808969279	score_II       -       -	 	 
reverse	6	1444402	1445307	0.917881980901601	0.8206707967882	score_II       -       -	 	 
reverse	6	4511921	4514245	0.502286434247669	0.607801107577835	score_II       -       -	 	 
reverse	6	4510974	4511882	0.221287556138837	0.439888258445855	score_II       -       -	 	 
reverse	6	4509979	4510977	0.928691872877028	0.113917061553359	score_II       -       -	 	 
reverse	6	4509026	4509982	0.574913842944799	0.787923610568107	score_II       -       -	 	 
reverse	6	4508258	4509025	0.410552247636833	0.0662875687667324	score_II       -       -	 	 
reverse	6	4515282	4515803	0.344686724175151	0.969817634383993	score_II       -       -	 	 
reverse	6	4514332	4515285	0.00462567490483323	0.3166104173552	score_II       -       -	 	 
reverse	6	4111306	4112052	0.73263759793463	0.48214114152956	score_II       -       -	 	 
reverse	6	609477	611717	0.997277130404644	0.372713861705158	score_II       -       -	 	 
reverse	6	622777	623733	0.429583926454885	0.757289190160925	score_II       -       -	 	 
reverse	6	618607	619422	0.290473952783845	0.0663328342108329	score_II       -       -	 	 
reverse	6	620408	621412	0.168442443728257	0.277914995298069	score_II       -       -	 	 
reverse	6	619419	620411	0.788153279258612	0.0399280952816028	score_II       -       -	 	 
reverse	6	2654768	2655103	0.114435493855769	0.764121120032733	score_II       -       -	 	 
reverse	6	248358	250097	0.6489771035309	0.4745029279295	score_II       -       -	 	 
reverse	6	1158585	1160774	0.197621274326895	0.0139156041362511	score_II       -       -	 	 
reverse	6	4602444	4603232	0.24258045670982	0.199410603636103	score_II       -       -	 	 
reverse	6	3488498	3489100	0.715312761303938	0.184248008159891	score_II       -       -	 	 
reverse	6	563071	563703	0.219882165436221	0.970634001164747	score_II       -       -	 	 
reverse	6	3474244	3475056	0.912639184584723	0.525183144185554	score_II       -       -	 	 
reverse	6	710158	710688	0.757487251250854	0.484569608145328	score_II       -       -	 	 
reverse	6	1129427	1130086	0.211028878620983	0.0578987937075723	score_II       -       -	 	 
reverse	6	1129058	1129351	0.817020767394514	0.476517496949661	score_II       -       -	 	 
reverse	6	1128637	1129053	0.355049733269485	0.775731723868155	score_II       -       -	 	 
reverse	6	1960996	1963074	0.704307507022936	0.280493423811002	score_II       -       -	 	 
reverse	6	1963067	1964215	0.744779780012298	0.661605075547676	score_II       -       -	 	 
reverse	6	1975290	1975868	0.934184955916454	0.80926207642181	score_II       -       -	 	 
reverse	6	1975871	1976230	0.647842626418768	0.309731345679957	score_II       -       -	 	 
reverse	6	1960604	1960996	0.403225253567559	0.150596708486738	score_II       -       -	 	 
reverse	6	1999093	1999812	0.709554510916664	0.317464594333025	score_II       -       -	 	 
reverse	6	2000133	2001629	0.1566021059101	0.309559868944227	score_II       -       -	 	 
reverse	6	2010722	2011036	0.576933469349814	0.200949377508572	score_II       -       -	 	 
reverse	6	1997608	1998408	0.487543943438613	0.0304628555470785	score_II       -       -	 	 
reverse	6	1998496	1999083	0.657034961389261	0.0236847631573838	score_II       -       -	 	 
reverse	6	1396798	1397550	0.86416331888471	0.00376902016375169	score_II       -       -	 	 
reverse	6	952832	953689	0.290234486957221	0.9313276206342	score_II       -       -	 	 
reverse	6	3201862	3202233	0.252494347746026	0.754286708754798	score_II       -       -	 	 
reverse	6	2429694	2430962	0.122382437251918	0.0895524938172727	score_II       -       -	 	 
reverse	6	556098	556964	0.13026780515327	0.360295752382008	score_II       -       -	 	 
reverse	6	3807970	3808779	0.820494802636208	0.722951106491429	score_II       -       -	 	 
reverse	6	4378088	4379896	0.870220487359678	0.223579399401835	score_II       -       -	 	 
reverse	6	4377361	4378095	0.737840145042984	0.567480319852969	score_II       -       -	 	 
reverse	6	4376955	4377350	0.8810349011999	0.233498793638795	score_II       -       -	 	 
reverse	6	4376585	4376944	0.337618309260595	0.799338184578041	score_II       -       -	 	 
reverse	6	4085688	4087436	0.304474145773003	0.445361594684606	score_II       -       -	 	 
reverse	6	4087436	4088506	0.294230070390686	0.0159084875058184	score_II       -       -	 	 
reverse	6	502700	503920	0.924006284060386	0.316709504509724	score_II       -       -	 	 
reverse	6	3599710	3600378	0.615239570671566	0.151570249731485	score_II       -       -	 	 
reverse	6	3322642	3324576	0.655084468295289	0.0953624074596249	score_II       -       -	 	 
reverse	6	4119960	4120919	0.788691361793045	0.575953472264366	score_II       -       -	 	 
reverse	6	3598659	3599717	0.936464074539732	0.392641412256857	score_II       -       -	 	 
reverse	6	3600381	3601874	0.891843855662731	0.049727312084265	score_II       -       -	 	 
reverse	6	2931063	2931710	0.127405765163676	0.684967258109488	score_II       -       -	 	 
reverse	6	2929887	2931038	0.893218068502978	0.0793994986633138	score_II       -       -	 	 
reverse	6	1684755	1686401	0.627479802274554	0.615613188630014	score_II       -       -	 	 
reverse	6	4343258	4344904	0.343811544031983	0.640780029044755	score_II       -       -	 	 
reverse	6	1683209	1684612	0.295976572825897	0.325570691542445	score_II       -       -	 	 
reverse	6	709423	709869	0.434006424549072	0.718039978794771	score_II       -       -	 	 
reverse	6	1487737	1488389	0.0377269712136474	0.933650524238196	score_II       -       -	 	 
reverse	6	1932863	1934338	0.722793164587532	0.634580198310637	score_II       -       -	 	 
reverse	6	3662616	3663440	0.142267550434457	0.83925365836344	score_II       -       -	 	 
reverse	6	788054	789202	0.624872215918206	0.691792727944211	score_II       -       -	 	 
reverse	6	789206	790252	0.592603681205038	0.368777772234516	score_II       -       -	 	 
reverse	6	790262	791278	0.618631870573726	0.502768944002192	score_II       -       -	 	 
reverse	6	2111456	2112349	0.466815417391178	0.944139510243268	score_II       -       -	 	 
reverse	6	787020	788060	0.0274379226266639	0.761850735847112	score_II       -       -	 	 
reverse	6	2238648	2239688	0.00131456725241108	0.416338296114439	score_II       -       -	 	 
reverse	6	3270428	3271198	0.744080394364804	0.630024890414639	score_II       -       -	 	 
reverse	6	3271214	3272548	0.123566723097913	0.76461294207305	score_II       -       -	 	 
reverse	6	3269508	3270407	0.0666502528344246	0.777668804128304	score_II       -       -	 	 
reverse	6	2169855	2170895	0.343471941029055	0.7128646427958	score_II       -       -	 	 
reverse	6	2169451	2169755	0.922631000696189	0.854587991603019	score_II       -       -	 	 
reverse	6	2174370	2175230	0.892121668353088	0.226629325098109	score_II       -       -	 	 
reverse	6	2173079	2174341	0.123382372137232	0.394583326773308	score_II       -       -	 	 
reverse	6	2241004	2241672	0.839171687991485	0.447645013083665	score_II       -       -	 	 
reverse	6	1336594	1337184	0.828829252328322	0.799737399123224	score_II       -       -	 	 
